keys_1,keys_2,keys_3,keys_4,keys_5,keys_6,name,fitness,row_switch_ratio,row_switch_imbalance,hand_switch_ratio,hands_imbalance,effort,efforts_imbalance,roll_imbalance,mean_streak,streak_imbalance,left_streak,right_streak,left_column_effort_ratio,right_column_effort_ratio,left_column_press_ratio,right_column_press_ratio,column_balance,top_row_effort_ratio,home_row_effort_ratio,bottom_row_effort_ratio,row_balance,left_effort_ratio,right_effort_ratio,left_count_ratio,right_count_ratio,left_effort,right_effort,left_count,right_count,hand_switches,left_row_switch_cost,right_row_switch_cost,left_rolls,right_rolls
jkmup,dneal,wgy__,xfoc_,rtihs,zbqv_,dnealrtihs,1107.575172,18.25%,→000.20%,37.96%,→000.92%,59099582084.34,→000.75%,→002.20%,1.72,→000.94%,1.72,1.73,07.62% │ 09.77% │ 12.39% │ 10.72% │ 09.31%,09.13% │ 10.90% │ 12.86% │ 09.84% │ 07.46%,05.74% │ 10.29% │ 16.28% │ 11.05% │ 06.41%,06.85% │ 12.60% │ 15.25% │ 09.08% │ 06.45%,←002.15% │ →000.75% │ →003.69% │ →001.60% │ ←002.06%,25.57%,63.10%,11.33%,→028.25% │ →000.85% │ ←113.47%,49.81%,50.19%,49.77%,50.23%,29439205048.09,29660377036.25,8596797745,8676212708,6557084344,1574634019,1577824245,3585110726,3665704585
jgcuk,rseam,_wxvf,ydbp_,liton,__hzq,notilmaesr,1107.460506,17.18%,←000.06%,39.77%,←000.40%,58498195207.14,←000.41%,←000.23%,1.67,→000.12%,1.67,1.67,08.47% │ 09.88% │ 11.77% │ 11.97% │ 08.02%,08.51% │ 11.58% │ 11.32% │ 09.60% │ 08.88%,06.76% │ 10.19% │ 15.49% │ 12.13% │ 05.54%,05.97% │ 11.41% │ 15.09% │ 09.84% │ 07.59%,→004.61% │ ←002.86% │ ←003.99% │ ←003.29% │ →005.80%,23.05%,63.69%,13.26%,→010.12% │ ←003.29% │ ←006.28%,50.10%,49.90%,50.10%,49.90%,29308926424.40,29189268782.74,8653745856,8619264597,6868859148,1484305317,1483387033,3473449466,3465591041
zgmuf,rseac,_wkvx,bdyp_,liton,__hjq,notilcaesr,1107.408125,17.23%,←000.16%,39.82%,→000.01%,58640044751.61,→000.91%,→000.09%,1.67,→000.05%,1.67,1.67,08.31% │ 09.82% │ 11.85% │ 11.82% │ 07.97%,08.14% │ 11.62% │ 11.82% │ 09.80% │ 08.85%,06.66% │ 10.19% │ 15.32% │ 12.13% │ 05.71%,05.89% │ 11.41% │ 15.18% │ 09.94% │ 07.59%,→006.11% │ ←000.22% │ ←000.22% │ ←001.74% │ →002.01%,24.19%,64.59%,11.21%,→001.60% │ ←005.05% │ →028.35%,49.77%,50.23%,50.00%,50.00%,29186576256.29,29453468495.32,8636220988,8636789465,6877558277,1489238118,1486827345,3463673837,3466667541
jkmup,dneal,wgy__,xfoc_,rtihs,qbzv_,dnealrtihs,1107.152225,18.25%,→000.20%,37.96%,→000.92%,59093238517.63,→000.72%,→002.20%,1.72,→000.94%,1.72,1.73,07.62% │ 09.77% │ 12.39% │ 10.72% │ 09.31%,09.07% │ 10.90% │ 12.91% │ 09.84% │ 07.46%,05.74% │ 10.29% │ 16.28% │ 11.05% │ 06.41%,06.82% │ 12.60% │ 15.28% │ 09.08% │ 06.45%,←002.15% │ →000.74% │ →004.01% │ →001.59% │ ←002.64%,25.57%,63.10%,11.32%,→028.24% │ →000.84% │ ←113.91%,49.82%,50.18%,49.77%,50.23%,29439205048.09,29654033469.54,8596797745,8676212708,6557084344,1574634019,1577824245,3585110726,3665704585
jkmup,dneal,wgy__,zfoc_,rtihs,xbqv_,dnealrtihs,1106.868063,18.28%,→000.53%,37.96%,→000.92%,59107055928.50,→000.77%,→002.20%,1.72,→000.94%,1.72,1.73,07.62% │ 09.77% │ 12.39% │ 10.72% │ 09.31%,09.13% │ 10.90% │ 12.86% │ 09.85% │ 07.46%,05.74% │ 10.29% │ 16.28% │ 11.05% │ 06.41%,06.85% │ 12.60% │ 15.25% │ 09.08% │ 06.45%,←002.15% │ →000.82% │ →003.66% │ →001.62% │ ←001.97%,25.50%,63.09%,11.41%,→027.89% │ →000.85% │ ←108.58%,49.81%,50.19%,49.77%,50.23%,29439205048.09,29667850880.41,8596797745,8676212708,6557084344,1574634019,1582990413,3585110726,3665704585
jkmup,lnead,wgy__,xfoc_,stihr,zbqv_,lneadstihr,1106.829375,18.25%,→000.20%,37.96%,→000.92%,59036277553.20,→001.64%,→002.20%,1.72,→000.94%,1.72,1.73,08.07% │ 09.78% │ 12.36% │ 10.53% │ 08.84%,08.71% │ 11.28% │ 12.78% │ 09.87% │ 07.77%,06.19% │ 10.29% │ 16.28% │ 11.05% │ 05.97%,06.77% │ 12.60% │ 15.25% │ 09.08% │ 06.53%,←003.91% │ →000.95% │ →003.28% │ →006.61% │ ←001.51%,25.56%,63.12%,11.32%,→028.05% │ →002.34% │ ←113.14%,49.59%,50.41%,49.77%,50.23%,29274630093.44,29761647459.76,8596797745,8676212708,6557084344,1574634019,1577824245,3585110726,3665704585
qmugy,dreal,fkvwz,xco__,stinh,__jpb,drealstinh,1106.753175,18.52%,←001.74%,37.55%,→000.30%,58903002825.33,←002.04%,→000.97%,1.74,→000.49%,1.73,1.74,07.97% │ 09.64% │ 12.52% │ 11.40% │ 08.98%,08.54% │ 11.33% │ 12.51% │ 08.92% │ 08.19%,06.11% │ 09.88% │ 15.83% │ 12.01% │ 06.10%,06.64% │ 12.12% │ 15.38% │ 09.64% │ 06.30%,→002.73% │ ←008.12% │ ←000.04% │ ←000.63% │ ←005.08%,24.31%,62.53%,13.16%,→007.76% │ →000.54% │ ←039.26%,50.50%,49.50%,49.93%,50.07%,29748783023.93,29154219801.40,8623600337,8649410116,6486375546,1613042656,1585401634,3642956764,3678567345
qup__,rhetl,_wgcy,bfomj,danis,kvzx_,sinadltehr,1106.594354,16.72%,←001.88%,38.36%,←000.15%,58483260823.84,→001.19%,→000.51%,1.71,→000.47%,1.71,1.72,08.25% │ 10.04% │ 12.57% │ 10.29% │ 08.55%,08.93% │ 10.44% │ 12.54% │ 10.36% │ 08.03%,06.63% │ 09.15% │ 16.17% │ 12.12% │ 05.97%,06.19% │ 11.53% │ 15.18% │ 10.38% │ 06.68%,←002.76% │ →003.10% │ ←000.27% │ →001.48% │ →004.23%,22.19%,63.59%,14.23%,→064.58% │ ←005.93% │ ←268.38%,49.70%,50.30%,50.04%,49.96%,29066728035.09,29416532788.75,8643175452,8629835001,6625315537,1457546969,1430707960,3582199539,3600384579
qzwkf,lnead,bmpc_,vuogj,htris,xy___,lneadhtris,1106.574021,17.17%,→000.64%,39.54%,←001.49%,58805788854.06,→000.93%,→001.13%,1.68,→001.76%,1.66,1.69,07.92% │ 08.98% │ 12.03% │ 12.10% │ 08.73%,08.79% │ 12.29% │ 11.97% │ 09.17% │ 08.02%,05.99% │ 10.22% │ 15.81% │ 12.34% │ 06.01%,05.95% │ 13.28% │ 14.09% │ 09.64% │ 06.68%,→001.13% │ →002.10% │ ←000.54% │ →001.55% │ →000.67%,22.12%,63.57%,14.31%,→060.81% │ →001.53% │ ←418.69%,49.77%,50.23%,50.37%,49.63%,29265222867.48,29540565986.58,8700240229,8572770224,6829703504,1478327186,1487923272,3469240367,3508955784
qup__,rhetl,_wgcy,bfomj,danis,kvxz_,sinadltehr,1106.479460,16.72%,←001.88%,38.36%,←000.15%,58478632082.98,→001.17%,→000.51%,1.71,→000.47%,1.71,1.72,08.25% │ 10.04% │ 12.58% │ 10.29% │ 08.55%,08.93% │ 10.45% │ 12.60% │ 10.29% │ 08.03%,06.63% │ 09.15% │ 16.17% │ 12.12% │ 05.97%,06.19% │ 11.53% │ 15.24% │ 10.32% │ 06.68%,←002.76% │ →002.47% │ →000.19% │ →001.50% │ →004.23%,22.19%,63.59%,14.22%,→064.58% │ ←005.93% │ ←269.17%,49.70%,50.30%,50.04%,49.96%,29066728035.09,29411904047.89,8643175452,8629835001,6625315537,1457546969,1430707960,3582199539,3600384579
qcugy,dreal,fzwv_,__opb,stinh,xmjk_,drealstinh,1106.435093,17.64%,←000.02%,38.74%,→000.39%,58322049250.79,←000.78%,→000.05%,1.70,←000.24%,1.70,1.70,08.05% │ 09.82% │ 12.64% │ 10.76% │ 08.92%,08.70% │ 10.20% │ 12.64% │ 09.95% │ 08.32%,06.11% │ 09.99% │ 16.44% │ 11.40% │ 05.97%,06.64% │ 11.40% │ 15.38% │ 10.38% │ 06.30%,→003.23% │ →001.28% │ →000.05% │ ←005.54% │ ←002.60%,26.25%,62.34%,11.40%,→008.66% │ →001.07% │ ←040.29%,50.19%,49.81%,49.90%,50.10%,29274531709.94,29047517540.85,8619752977,8653257476,6691673356,1523629793,1523268289,3557290336,3558935963
jkmup,lnead,wgy__,xfoc_,stihr,qbzv_,lneadstihr,1106.331945,18.25%,→000.20%,37.96%,→000.92%,59030244236.08,→001.62%,→002.20%,1.72,→000.94%,1.72,1.73,08.07% │ 09.78% │ 12.37% │ 10.53% │ 08.84%,08.66% │ 11.28% │ 12.83% │ 09.88% │ 07.77%,06.19% │ 10.29% │ 16.28% │ 11.05% │ 05.97%,06.74% │ 12.60% │ 15.28% │ 09.08% │ 06.53%,←003.91% │ →000.94% │ →003.60% │ →006.61% │ ←002.10%,25.56%,63.13%,11.32%,→028.05% │ →002.33% │ ←113.55%,49.59%,50.41%,49.77%,50.23%,29274630093.44,29755614142.64,8596797745,8676212708,6557084344,1574634019,1577824245,3585110726,3665704585
qcugy,dreal,fzwv_,__opb,stinh,jmxk_,drealstinh,1106.331065,17.64%,←000.02%,38.74%,→000.39%,58315724074.04,←000.80%,→000.05%,1.70,←000.24%,1.70,1.70,08.05% │ 09.82% │ 12.64% │ 10.76% │ 08.93%,08.76% │ 10.17% │ 12.60% │ 09.94% │ 08.32%,06.11% │ 09.99% │ 16.44% │ 11.40% │ 05.97%,06.68% │ 11.40% │ 15.34% │ 10.38% │ 06.30%,→003.22% │ →001.19% │ ←000.28% │ ←005.77% │ ←001.87%,26.25%,62.33%,11.42%,→008.64% │ →000.99% │ ←039.83%,50.20%,49.80%,49.90%,50.10%,29274531709.94,29041192364.10,8619752977,8653257476,6691673356,1523629793,1523268289,3557290336,3558935963
__gkp,roend,qfyl_,muswb,ctiah,xvjz_,haitcdneor,1106.082728,18.20%,→002.44%,36.89%,←002.31%,59181093897.29,→001.78%,←003.01%,1.76,←000.51%,1.76,1.75,08.29% │ 09.75% │ 11.78% │ 10.97% │ 08.75%,08.72% │ 11.45% │ 11.56% │ 10.16% │ 08.56%,06.63% │ 09.75% │ 15.72% │ 12.50% │ 05.97%,06.12% │ 12.65% │ 14.26% │ 10.09% │ 06.30%,→003.13% │ →003.99% │ ←001.87% │ →004.14% │ ←000.36%,25.04%,62.73%,12.23%,→066.06% │ ←010.11% │ ←443.43%,49.55%,50.45%,50.57%,49.43%,29324450145.82,29856643751.47,8735305577,8537704876,6371282286,1552457913,1591230919,3773364357,3663253012
__ucp,laerd,wkfgz,vmn__,hotis,qbjyx,laerdhotis,1106.079579,18.36%,←000.96%,38.87%,→000.34%,57929124935.41,→000.23%,←001.12%,1.70,←001.02%,1.71,1.69,07.99% │ 08.89% │ 12.79% │ 11.52% │ 08.76%,08.56% │ 11.52% │ 12.83% │ 09.20% │ 07.94%,05.96% │ 09.02% │ 16.93% │ 11.91% │ 06.10%,05.86% │ 11.78% │ 16.51% │ 09.29% │ 06.64%,←000.58% │ →003.36% │ →000.34% │ ←000.01% │ ←002.25%,23.18%,63.08%,13.74%,→019.75% │ →004.47% │ ←078.39%,49.94%,50.06%,49.92%,50.08%,28931900536.51,28997224398.90,8621881738,8651128715,6714354007,1593268682,1578192794,3566599191,3526946457
qup__,rhetl,_wgcy,bfomj,dinas,kvxz_,sanidltehr,1105.994591,16.72%,←001.88%,38.36%,←000.15%,58477773016.10,→001.17%,→000.51%,1.71,→000.47%,1.71,1.72,08.25% │ 10.04% │ 12.58% │ 10.29% │ 08.55%,08.91% │ 10.44% │ 12.37% │ 10.57% │ 08.01%,06.63% │ 09.15% │ 16.17% │ 12.12% │ 05.97%,06.19% │ 10.85% │ 15.24% │ 11.00% │ 06.68%,←002.98% │ →005.00% │ ←001.70% │ →001.47% │ →004.01%,22.11%,63.65%,14.24%,→064.41% │ ←005.72% │ ←267.43%,49.71%,50.29%,50.04%,49.96%,29066728035.09,29411044981.01,8643175452,8629835001,6625315537,1457546969,1430707960,3582199539,3600384579
qmuyg,lread,wkvfz,xco__,stnih,__jpb,lreadstnih,1105.864204,18.52%,←001.74%,37.55%,→000.30%,59480205809.16,→000.83%,→000.97%,1.74,→000.49%,1.73,1.74,07.61% │ 09.53% │ 12.50% │ 11.70% │ 08.46%,08.49% │ 11.31% │ 13.00% │ 09.30% │ 08.11%,06.06% │ 09.88% │ 15.83% │ 12.16% │ 06.00%,06.64% │ 12.12% │ 15.28% │ 09.73% │ 06.30%,→006.16% │ ←002.45% │ →003.86% │ ←003.46% │ →000.37%,24.27%,62.86%,12.87%,→006.49% │ →004.80% │ ←035.58%,49.79%,50.21%,49.93%,50.07%,29616883624.01,29863322185.15,8623600337,8649410116,6486375546,1613042656,1585401634,3642956764,3678567345
__gkp,roend,qfyl_,muswb,ctiah,zvjx_,haitcdneor,1105.610046,18.20%,→002.44%,36.89%,←002.31%,59157535897.90,→001.70%,←003.01%,1.76,←000.51%,1.76,1.75,08.30% │ 09.76% │ 11.78% │ 10.98% │ 08.76%,08.64% │ 11.43% │ 11.57% │ 10.23% │ 08.56%,06.63% │ 09.75% │ 15.72% │ 12.50% │ 05.97%,06.06% │ 12.65% │ 14.26% │ 10.15% │ 06.30%,→003.13% │ →004.58% │ ←001.89% │ →003.98% │ ←001.31%,25.05%,62.73%,12.22%,→066.06% │ ←010.21% │ ←447.63%,49.57%,50.43%,50.57%,49.43%,29324450145.82,29833085752.08,8735305577,8537704876,6371282286,1552457913,1591230919,3773364357,3663253012
qxwkf,lnead,bmpc_,vuogj,histr,zy___,lneadhistr,1105.594049,17.33%,←001.38%,39.42%,←001.74%,58431963027.89,←000.80%,→000.57%,1.68,→001.56%,1.67,1.69,07.97% │ 09.14% │ 12.11% │ 12.18% │ 08.79%,08.78% │ 11.98% │ 11.25% │ 09.41% │ 08.38%,05.99% │ 10.28% │ 15.81% │ 12.34% │ 06.01%,05.89% │ 12.07% │ 14.01% │ 10.85% │ 06.76%,→004.82% │ →002.87% │ ←007.64% │ ←001.68% │ ←000.09%,22.43%,63.16%,14.41%,→060.32% │ ←000.80% │ ←430.08%,50.20%,49.80%,50.43%,49.57%,29331753344.57,29100209683.32,8711123522,8561886931,6809343142,1506990343,1486535828,3489231281,3509325232
zjwkf,lnead,bmpc_,vuogq,htris,xy___,lneadhtris,1105.508734,17.26%,←000.31%,39.51%,←002.02%,58817322490.22,←000.13%,→000.49%,1.68,→001.68%,1.66,1.69,07.97% │ 09.10% │ 12.10% │ 12.14% │ 08.73%,08.79% │ 12.30% │ 11.90% │ 09.16% │ 07.82%,06.02% │ 10.32% │ 15.81% │ 12.34% │ 06.01%,05.95% │ 13.28% │ 14.09% │ 09.64% │ 06.55%,←001.96% │ →000.66% │ ←001.64% │ →001.34% │ →000.66%,22.04%,63.65%,14.31%,→059.15% │ →001.13% │ ←418.78%,50.03%,49.97%,50.50%,49.50%,29427985855.93,29389336634.29,8722791429,8550219024,6824868025,1492701159,1488051947,3482953186,3500078444
__ucg,laerd,wkfpz,vmn__,hotis,qbjyx,laerdhotis,1105.330898,18.41%,←001.52%,38.87%,→000.34%,57767227094.07,→000.78%,←001.12%,1.70,←001.02%,1.71,1.69,07.93% │ 08.84% │ 12.80% │ 11.53% │ 08.69%,08.59% │ 11.55% │ 12.87% │ 09.22% │ 07.97%,05.96% │ 09.02% │ 16.93% │ 12.00% │ 06.00%,05.86% │ 11.78% │ 16.51% │ 09.29% │ 06.64%,→000.42% │ →004.12% │ →000.53% │ →000.14% │ ←001.23%,23.16%,62.99%,13.85%,→020.44% │ →005.28% │ ←079.86%,49.80%,50.20%,49.92%,50.08%,28770002695.17,28997224398.90,8621881738,8651128715,6714354007,1602142922,1578192794,3566599191,3526946457
gwn__,mroes,xpzy_,_dcfk,htail,vbujq,mroeshtail,1105.292485,17.72%,→000.48%,39.90%,←002.07%,59080333334.21,←000.28%,→000.29%,1.67,→001.55%,1.65,1.68,06.96% │ 10.33% │ 11.90% │ 12.44% │ 08.44%,08.40% │ 12.45% │ 12.22% │ 10.15% │ 06.72%,04.85% │ 10.37% │ 15.18% │ 13.67% │ 06.45%,05.76% │ 14.24% │ 14.38% │ 10.00% │ 05.11%,←003.59% │ ←001.74% │ →002.56% │ →000.06% │ ←000.47%,24.88%,62.14%,12.98%,←010.30% │ ←003.76% │ →029.31%,50.07%,49.93%,50.51%,49.49%,29580768896.72,29499564437.49,8724918062,8548092391,6892421636,1526797950,1534166219,3452684081,3462793938
xkmcp,dneil,wgb__,qfou_,rtahs,zyjv_,dneilrtahs,1105.091762,17.41%,←002.89%,38.95%,→001.92%,58628711316.95,←001.34%,→002.37%,1.69,→000.31%,1.69,1.70,07.61% │ 09.55% │ 12.85% │ 11.19% │ 09.13%,09.40% │ 11.16% │ 12.24% │ 09.12% │ 07.75%,05.71% │ 10.29% │ 16.19% │ 10.92% │ 06.41%,06.76% │ 12.68% │ 16.06% │ 08.54% │ 06.45%,→001.72% │ ←004.71% │ ←005.00% │ ←000.25% │ →002.89%,25.56%,63.10%,11.35%,→019.88% │ ←000.98% │ ←077.79%,50.33%,49.67%,49.51%,50.49%,29509485310.49,29119226006.46,8552600961,8720409492,6728281267,1525082893,1482207238,3497447089,3582171299
__gky,roend,qfpl_,muswb,ctiah,zvjx_,haitcdneor,1104.526267,18.33%,→001.06%,36.89%,←002.31%,58945167909.45,→002.42%,←003.01%,1.76,←000.51%,1.76,1.75,08.29% │ 09.73% │ 12.05% │ 10.80% │ 08.51%,08.67% │ 11.47% │ 11.61% │ 10.26% │ 08.60%,06.63% │ 09.75% │ 16.17% │ 12.50% │ 05.53%,06.06% │ 12.65% │ 14.26% │ 10.15% │ 06.30%,→003.60% │ →005.14% │ ←003.82% │ →005.83% │ →001.85%,24.86%,62.82%,12.32%,→067.53% │ ←009.74% │ ←450.60%,49.39%,50.61%,50.57%,49.43%,29112082157.37,29833085752.08,8735305577,8537704876,6371282286,1574383717,1591230919,3773364357,3663253012
qup__,rhetl,_wgcy,bfomx,danis,kvzj_,sinadltehr,1104.448672,16.84%,←000.38%,38.36%,←000.15%,58474876861.55,→001.16%,→000.51%,1.71,→000.47%,1.71,1.72,08.25% │ 10.04% │ 12.58% │ 10.29% │ 08.55%,08.93% │ 10.43% │ 12.55% │ 10.41% │ 07.97%,06.63% │ 09.15% │ 16.17% │ 12.12% │ 05.97%,06.19% │ 11.53% │ 15.18% │ 10.42% │ 06.64%,←003.57% │ →003.61% │ ←000.19% │ →001.34% │ →004.23%,22.14%,63.59%,14.28%,→064.47% │ ←005.96% │ ←262.57%,49.71%,50.29%,50.04%,49.96%,29066728035.09,29408148826.46,8643175452,8629835001,6625315537,1457546969,1451986606,3582199539,3600384579
jkmup,dneal,wgy__,xfoc_,riths,zbqv_,dnealriths,1104.260599,18.25%,→000.20%,37.96%,→000.92%,58976718649.99,→000.33%,→002.20%,1.72,→000.94%,1.72,1.73,07.64% │ 09.79% │ 12.41% │ 10.74% │ 09.33%,09.16% │ 10.67% │ 13.01% │ 09.83% │ 07.42%,05.74% │ 10.29% │ 16.28% │ 11.05% │ 06.41%,06.85% │ 11.39% │ 16.46% │ 09.08% │ 06.45%,←002.96% │ →000.39% │ →004.61% │ ←000.71% │ ←001.92%,25.64%,62.94%,11.42%,→028.32% │ ←000.06% │ ←109.69%,49.92%,50.08%,49.77%,50.23%,29439205048.09,29537513601.90,8596797745,8676212708,6557084344,1574634019,1577824245,3585110726,3665704585
qmugf,lread,ykvwz,xco__,stnih,__jpb,lreadstnih,1104.168882,18.48%,←001.31%,37.55%,→000.30%,59411656466.60,→001.05%,→000.97%,1.74,→000.49%,1.73,1.74,08.13% │ 09.58% │ 12.38% │ 11.11% │ 08.54%,08.50% │ 11.32% │ 13.01% │ 09.31% │ 08.12%,06.07% │ 09.88% │ 15.83% │ 12.01% │ 06.14%,06.64% │ 12.12% │ 15.28% │ 09.73% │ 06.30%,←000.10% │ ←002.90% │ →004.89% │ →001.83% │ ←000.42%,24.38%,62.79%,12.83%,→005.82% │ →005.23% │ ←034.45%,49.73%,50.27%,49.93%,50.07%,29548334281.45,29863322185.15,8623600337,8649410116,6486375546,1606215576,1585401634,3642956764,3678567345
jgcuk,rseam,_wxvf,bdyp_,liton,__hqz,notilmaesr,1103.980530,17.18%,←000.06%,39.77%,←000.40%,58671644449.12,→000.18%,←000.23%,1.67,→000.12%,1.67,1.67,08.45% │ 09.85% │ 11.74% │ 11.93% │ 07.99%,08.13% │ 11.62% │ 11.82% │ 09.56% │ 08.91%,06.76% │ 10.19% │ 15.49% │ 12.13% │ 05.54%,05.89% │ 11.41% │ 15.18% │ 09.81% │ 07.62%,→005.21% │ ←003.04% │ →000.73% │ ←002.64% │ →001.71%,23.07%,63.70%,13.23%,→010.77% │ ←002.64% │ ←006.07%,49.95%,50.05%,50.10%,49.90%,29308926424.40,29362718024.72,8653745856,8619264597,6868859148,1484305317,1483387033,3473449466,3465591041
xkmup,dneal,wgy__,jfoc_,riths,zbqv_,dnealriths,1103.908489,18.27%,←001.02%,37.93%,→001.07%,58942926948.21,→000.55%,→001.96%,1.72,→000.65%,1.72,1.73,07.65% │ 09.79% │ 12.39% │ 10.67% │ 09.37%,09.21% │ 10.65% │ 13.03% │ 09.82% │ 07.42%,05.71% │ 10.29% │ 16.28% │ 11.05% │ 06.41%,06.89% │ 11.39% │ 16.46% │ 09.08% │ 06.45%,←003.02% │ →000.29% │ →004.91% │ ←000.12% │ ←001.65%,25.74%,62.84%,11.43%,→028.85% │ ←000.03% │ ←109.81%,49.86%,50.14%,49.73%,50.27%,29389689811.72,29553237136.49,8590156170,8682854283,6551373339,1586182606,1570238449,3592350897,3664175419
jkmup,dneal,wgy__,xfoc_,riths,qbzv_,dnealriths,1103.743872,18.25%,→000.20%,37.96%,→000.92%,58958990001.32,→000.27%,→002.20%,1.72,→000.94%,1.72,1.73,07.64% │ 09.79% │ 12.42% │ 10.75% │ 09.34%,09.10% │ 10.66% │ 13.06% │ 09.83% │ 07.42%,05.74% │ 10.29% │ 16.28% │ 11.05% │ 06.41%,06.82% │ 11.39% │ 16.48% │ 09.08% │ 06.45%,←002.96% │ →000.38% │ →004.93% │ ←000.82% │ ←002.61%,25.65%,62.95%,11.40%,→028.32% │ ←000.10% │ ←110.65%,49.93%,50.07%,49.77%,50.23%,29439205048.09,29519784953.23,8596797745,8676212708,6557084344,1574634019,1577824245,3585110726,3665704585
zgcuk,rseam,_wjvf,bdyp_,liton,__hxq,notilmaesr,1102.813643,17.27%,→000.45%,39.82%,←000.15%,58665037842.56,→000.67%,→000.34%,1.67,→000.33%,1.67,1.67,08.30% │ 09.85% │ 11.76% │ 11.94% │ 07.99%,08.13% │ 11.62% │ 11.85% │ 09.71% │ 08.85%,06.66% │ 10.19% │ 15.53% │ 12.13% │ 05.54%,05.89% │ 11.41% │ 15.18% │ 09.90% │ 07.59%,→006.26% │ ←001.41% │ →000.80% │ ←002.69% │ →001.70%,22.96%,63.75%,13.28%,→012.36% │ ←002.67% │ ←005.18%,49.83%,50.17%,50.04%,49.96%,29233653848.84,29431383993.72,8642862563,8630147890,6878453848,1488355849,1495072323,3458841383,3470604424
qkwxf,lnead,bmpc_,vuogj,histr,zy___,lneadhistr,1102.077326,17.33%,←001.38%,39.42%,←001.74%,58396324398.77,←000.67%,→000.57%,1.68,→001.56%,1.67,1.69,07.98% │ 09.91% │ 12.11% │ 11.38% │ 08.79%,08.78% │ 11.99% │ 11.26% │ 09.42% │ 08.38%,05.99% │ 10.84% │ 15.81% │ 11.79% │ 06.01%,05.89% │ 12.07% │ 14.01% │ 10.85% │ 06.76%,→004.80% │ ←005.21% │ ←007.51% │ →005.06% │ ←000.09%,22.40%,63.19%,14.41%,→060.64% │ ←000.77% │ ←430.04%,50.17%,49.83%,50.43%,49.57%,29296114715.45,29100209683.32,8711123522,8561886931,6809343142,1506990343,1486535828,3489231281,3509325232
jkmcp,dneil,ygb__,qfou_,rtahs,zwxv_,dneilrtahs,1102.023534,17.85%,→000.03%,38.68%,→001.72%,58636796583.26,←000.62%,→002.93%,1.70,→000.86%,1.69,1.71,07.99% │ 09.49% │ 12.70% │ 10.86% │ 09.12%,09.41% │ 11.06% │ 12.43% │ 09.21% │ 07.73%,05.76% │ 10.29% │ 16.19% │ 10.92% │ 06.41%,06.76% │ 12.67% │ 16.02% │ 08.54% │ 06.45%,←003.35% │ ←003.00% │ ←002.13% │ →001.83% │ →003.08%,25.48%,62.94%,11.58%,→019.40% │ →002.09% │ ←094.21%,50.15%,49.85%,49.57%,50.43%,29408632771.87,29228163811.39,8561411861,8711598592,6681122938,1541701285,1542171577,3510414744,3616361973
__fky,roend,qgpl_,muswb,ctaih,zvxj_,hiatcdneor,1101.958283,18.39%,→000.34%,36.89%,←002.31%,58660768496.47,→002.14%,←003.01%,1.76,←000.51%,1.76,1.75,08.31% │ 09.44% │ 12.26% │ 10.88% │ 08.56%,08.72% │ 11.39% │ 12.40% │ 09.39% │ 08.64%,06.63% │ 09.61% │ 16.30% │ 12.50% │ 05.53%,06.06% │ 12.65% │ 14.91% │ 09.51% │ 06.30%,→003.71% │ ←000.53% │ →001.14% │ →004.50% │ →001.79%,25.11%,62.65%,12.24%,→066.52% │ ←010.18% │ ←436.50%,49.46%,50.54%,50.57%,49.43%,29013415886.05,29647352610.42,8735305577,8537704876,6371282286,1585877055,1591230919,3773364357,3663253012
jkmup,lnead,wgy__,xfoc_,sithr,zbqv_,lneadsithr,1099.980514,18.25%,→000.20%,37.96%,→000.92%,58802615927.32,→000.86%,→002.20%,1.72,→000.94%,1.72,1.73,08.10% │ 09.82% │ 12.41% │ 10.57% │ 08.88%,08.80% │ 10.56% │ 13.17% │ 09.88% │ 07.81%,06.19% │ 10.29% │ 16.28% │ 11.05% │ 05.97%,06.77% │ 11.39% │ 16.46% │ 09.08% │ 06.53%,←003.81% │ →000.60% │ →005.77% │ ←000.10% │ ←000.91%,25.67%,62.89%,11.43%,→028.13% │ →000.85% │ ←109.37%,49.78%,50.22%,49.77%,50.23%,29274630093.44,29527985833.88,8596797745,8676212708,6557084344,1574634019,1577824245,3585110726,3665704585
xkfqw,dneal,bmpc_,vuogj,hirts,zy___,dnealhirts,1099.578414,17.33%,←001.38%,39.42%,←001.74%,58887972799.99,←000.22%,→000.57%,1.68,→001.56%,1.67,1.69,07.55% │ 09.87% │ 12.55% │ 11.60% │ 08.47%,08.73% │ 11.64% │ 12.02% │ 09.63% │ 07.91%,05.63% │ 10.84% │ 16.30% │ 11.70% │ 05.96%,05.89% │ 12.07% │ 14.09% │ 10.85% │ 06.68%,→004.51% │ ←002.46% │ ←004.40% │ →000.34% │ →002.97%,21.90%,63.89%,14.21%,→061.88% │ ←000.15% │ ←454.55%,50.05%,49.95%,50.43%,49.57%,29476163793.82,29411809006.17,8711123522,8561886931,6809343142,1506990343,1486535828,3489231281,3509325232
